STATE_ID;CRIMINAL_OFFENCE_CODE;YEAR;COUNT
29;T11TV;2012;
30;T11TV;2012;20190
31;T11TV;2012;7953
32;T11TV;2012;20357
33;T11TV;2012;15900
34;T11TV;2012;2949
35;T11TV;2012;52953
36;T11TV;2012;2410
37;T11TV;2012;2546
38;T11TV;2012;977
39;T11TV;2012;55197
40;T11TV;2012;28926
41;T11TV;2012;8035
42;T11TV;2012;371
43;T11TV;2012;31013
44;T11TV;2012;5184
45;T11TV;2012;81943
46;T11TV;2012;1900
47;T11TV;2012;16048
2;T11TV;2013;572
3;T11TV;2013;51
4;T11TV;2013;6299
5;T11TV;2013;
6;T11TV;2013;15800
7;T11TV;2013;1376
8;T11TV;2013;3568
9;T11TV;2013;
10;T11TV;2013;212
11;T11TV;2013;11641
12;T11TV;2013;10594
13;T11TV;2013;547
14;T11TV;2013;7963
15;T11TV;2013;179519
16;T11TV;2013;53
17;T11TV;2013;87693
18;T11TV;2013;
19;T11TV;2013;7297
20;T11TV;2013;208
21;T11TV;2013;7357
22;T11TV;2013;183486
23;T11TV;2013;386
24;T11TV;2013;
25;T11TV;2013;1646
26;T11TV;2013;2285
27;T11TV;2013;325
28;T11TV;2013;195
29;T11TV;2013;
30;T11TV;2013;21300
31;T11TV;2013;6634
32;T11TV;2013;17990
33;T11TV;2013;14799
34;T11TV;2013;2176
35;T11TV;2013;51654
36;T11TV;2013;2400
37;T11TV;2013;2431
38;T11TV;2013;1131
39;T11TV;2013;48855
40;T11TV;2013;27724
41;T11TV;2013;6146
42;T11TV;2013;507
43;T11TV;2013;
44;T11TV;2013;6794
45;T11TV;2013;76185
46;T11TV;2013;1943
47;T11TV;2013;11890
2;T11TV;2014;401
3;T11TV;2014;51
4;T11TV;2014;5194
5;T11TV;2014;
6;T11TV;2014;15791
7;T11TV;2014;1361
8;T11TV;2014;3703
9;T11TV;2014;
10;T11TV;2014;172
11;T11TV;2014;9461
12;T11TV;2014;9455
13;T11TV;2014;597
14;T11TV;2014;7773
15;T11TV;2014;175485
16;T11TV;2014;49
17;T11TV;2014;64286
18;T11TV;2014;
19;T11TV;2014;5951
20;T11TV;2014;334
21;T11TV;2014;7764
22;T11TV;2014;176461
23;T11TV;2014;223
24;T11TV;2014;
25;T11TV;2014;1406
26;T11TV;2014;2240
27;T11TV;2014;242
28;T11TV;2014;178
29;T11TV;2014;
30;T11TV;2014;19660
31;T11TV;2014;6586
32;T11TV;2014;16692
33;T11TV;2014;13723
34;T11TV;2014;2072
35;T11TV;2014;50175
36;T11TV;2014;2074
37;T11TV;2014;2297
38;T11TV;2014;1003
39;T11TV;2014;43206
40;T11TV;2014;27995
41;T11TV;2014;6446
42;T11TV;2014;542
43;T11TV;2014;
44;T11TV;2014;12644
45;T11TV;2014;74985
46;T11TV;2014;1684
47;T11TV;2014;12165
2;T11TV;2015;277
3;T11TV;2015;57
4;T11TV;2015;5068
5;T11TV;2015;
6;T11TV;2015;14943
7;T11TV;2015;1278
8;T11TV;2015;4009
9;T11TV;2015;
10;T11TV;2015;149
11;T11TV;2015;6886
12;T11TV;2015;8923
13;T11TV;2015;505
14;T11TV;2015;7435
15;T11TV;2015;174839
16;T11TV;2015;41
17;T11TV;2015;62129
18;T11TV;2015;
19;T11TV;2015;4125
20;T11TV;2015;406
21;T11TV;2015;6453
22;T11TV;2015;165650
23;T11TV;2015;280
24;T11TV;2015;
25;T11TV;2015;1270
26;T11TV;2015;2026
27;T11TV;2015;229
28;T11TV;2015;144
29;T11TV;2015;
30;T11TV;2015;18270
31;T11TV;2015;5365
32;T11TV;2015;14685
33;T11TV;2015;12017
34;T11TV;2015;1959
35;T11TV;2015;44566
36;T11TV;2015;1848
37;T11TV;2015;1932
38;T11TV;2015;797
39;T11TV;2015;43170
40;T11TV;2015;26516
41;T11TV;2015;6195
42;T11TV;2015;400
43;T11TV;2015;
44;T11TV;2015;11463
45;T11TV;2015;74556
46;T11TV;2015;1428
47;T11TV;2015;11239
2;T11TV;2016;298
3;T11TV;2016;49
4;T11TV;2016;4788
5;T11TV;2016;
6;T11TV;2016;13270
7;T11TV;2016;1029
8;T11TV;2016;3192
9;T11TV;2016;
10;T11TV;2016;248
11;T11TV;2016;5347
12;T11TV;2016;9246
13;T11TV;2016;373
14;T11TV;2016;6700
15;T11TV;2016;168550
16;T11TV;2016;39
17;T11TV;2016;59633
18;T11TV;2016;
19;T11TV;2016;2990
20;T11TV;2016;382
21;T11TV;2016;4843
22;T11TV;2016;156942
23;T11TV;2016;295
24;T11TV;2016;
25;T11TV;2016;
26;T11TV;2016;1704
27;T11TV;2016;256
28;T11TV;2016;194
29;T11TV;2016;65
30;T11TV;2016;16140
31;T11TV;2016;4468
32;T11TV;2016;14097
33;T11TV;2016;11531
34;T11TV;2016;2028
35;T11TV;2016;34848
36;T11TV;2016;1635
37;T11TV;2016;1671
38;T11TV;2016;726
39;T11TV;2016;43335
40;T11TV;2016;25184
41;T11TV;2016;5940
42;T11TV;2016;426
43;T11TV;2016;
44;T11TV;2016;12205
45;T11TV;2016;87103
46;T11TV;2016;1309
47;T11TV;2016;9712
2;T11BU;2011;1036
3;T11BU;2011;2420
4;T11BU;2011;84277
5;T11BU;2011;
6;T11BU;2011;97629
7;T11BU;2011;14619
8;T11BU;2011;20272
9;T11BU;2011;
10;T11BU;2011;3379
11;T11BU;2011;59672
12;T11BU;2011;91732
13;T11BU;2011;
14;T11BU;2011;25851
15;T11BU;2011;357511
16;T11BU;2011;1381
17;T11BU;2011;421243
18;T11BU;2011;55649
19;T11BU;2011;
20;T11BU;2011;1900
21;T11BU;2011;
22;T11BU;2011;
23;T11BU;2011;7604
24;T11BU;2011;
25;T11BU;2011;
26;T11BU;2011;
27;T11BU;2011;1704
28;T11BU;2011;942
29;T11BU;2011;
30;T11BU;2011;203980
31;T11BU;2011;17983
32;T11BU;2011;135611
33;T11BU;2011;52086
34;T11BU;2011;
35;T11BU;2011;314243
36;T11BU;2011;23256
37;T11BU;2011;12884
38;T11BU;2011;13696
39;T11BU;2011;157054
40;T11BU;2011;94038
41;T11BU;2011;52375
42;T11BU;2011;
43;T11BU;2011;100644
44;T11BU;2011;
45;T11BU;2011;512269
46;T11BU;2011;10580
47;T11BU;2011;29076
2;T11BU;2012;1295
3;T11BU;2012;1932
4;T11BU;2012;85238
5;T11BU;2012;
6;T11BU;2012;102463
7;T11BU;2012;13080
8;T11BU;2012;16781
9;T11BU;2012;
10;T11BU;2012;2953
11;T11BU;2012;55554
12;T11BU;2012;80930
13;T11BU;2012;
14;T11BU;2012;24308
15;T11BU;2012;376684
16;T11BU;2012;1576
17;T11BU;2012;430211
18;T11BU;2012;50220
19;T11BU;2012;
20;T11BU;2012;1374
21;T11BU;2012;
22;T11BU;2012;
23;T11BU;2012;6989
24;T11BU;2012;
25;T11BU;2012;
26;T11BU;2012;
27;T11BU;2012;1392
28;T11BU;2012;898
29;T11BU;2012;
30;T11BU;2012;201610
31;T11BU;2012;17391
32;T11BU;2012;127692
33;T11BU;2012;43843
34;T11BU;2012;
35;T11BU;2012;276528
36;T11BU;2012;21802
37;T11BU;2012;11855
38;T11BU;2012;14106
39;T11BU;2012;183127
40;T11BU;2012;87789
41;T11BU;2012;61128
42;T11BU;2012;
43;T11BU;2012;119533
44;T11BU;2012;
45;T11BU;2012;468234
46;T11BU;2012;9581
47;T11BU;2012;27751
2;T11BU;2013;1100
3;T11BU;2013;2101
4;T11BU;2013;88703
5;T11BU;2013;
6;T11BU;2013;99934
7;T11BU;2013;11907
8;T11BU;2013;17163
9;T11BU;2013;
10;T11BU;2013;2676
11;T11BU;2013;62384
12;T11BU;2013;78955
13;T11BU;2013;
14;T11BU;2013;22917
15;T11BU;2013;398531
16;T11BU;2013;1543
17;T11BU;2013;437520
18;T11BU;2013;23257
19;T11BU;2013;
20;T11BU;2013;1092
21;T11BU;2013;
22;T11BU;2013;
23;T11BU;2013;7655
24;T11BU;2013;
25;T11BU;2013;
26;T11BU;2013;2228
27;T11BU;2013;1338
28;T11BU;2013;1108
29;T11BU;2013;
30;T11BU;2013;199840
31;T11BU;2013;15740
32;T11BU;2013;118515
33;T11BU;2013;38390
34;T11BU;2013;
35;T11BU;2013;250171
36;T11BU;2013;27760
37;T11BU;2013;11167
38;T11BU;2013;15370
39;T11BU;2013;181675
40;T11BU;2013;85234
41;T11BU;2013;56930
42;T11BU;2013;
43;T11BU;2013;
44;T11BU;2013;
45;T11BU;2013;447207
46;T11BU;2013;9067
47;T11BU;2013;24744
2;T11BU;2014;952
3;T11BU;2014;2337
4;T11BU;2014;85487
5;T11BU;2014;
6;T11BU;2014;96467
7;T11BU;2014;10324
8;T11BU;2014;15327
9;T11BU;2014;
10;T11BU;2014;2333
11;T11BU;2014;49304
12;T11BU;2014;69637
13;T11BU;2014;
14;T11BU;2014;24719
15;T11BU;2014;392189
16;T11BU;2014;1444
17;T11BU;2014;446073
18;T11BU;2014;25045
19;T11BU;2014;
20;T11BU;2014;1143
21;T11BU;2014;
22;T11BU;2014;
23;T11BU;2014;7336
24;T11BU;2014;
25;T11BU;2014;
26;T11BU;2014;3315
27;T11BU;2014;1251
28;T11BU;2014;1244
29;T11BU;2014;
30;T11BU;2014;175390
31;T11BU;2014;14890
32;T11BU;2014;102810
33;T11BU;2014;34612
34;T11BU;2014;
35;T11BU;2014;239163
36;T11BU;2014;23915
37;T11BU;2014;9427
38;T11BU;2014;13603
39;T11BU;2014;173479
40;T11BU;2014;88557
41;T11BU;2014;52338
42;T11BU;2014;
43;T11BU;2014;
44;T11BU;2014;
45;T11BU;2014;419350
46;T11BU;2014;8937
47;T11BU;2014;25490
2;T11BU;2015;792
3;T11BU;2015;2516
4;T11BU;2015;79152
5;T11BU;2015;
6;T11BU;2015;88689
7;T11BU;2015;2828
8;T11BU;2015;12035
9;T11BU;2015;
10;T11BU;2015;1948
11;T11BU;2015;34476
12;T11BU;2015;63343
13;T11BU;2015;
14;T11BU;2015;24665
15;T11BU;2015;396330
16;T11BU;2015;1347
17;T11BU;2015;463929
18;T11BU;2015;25082
19;T11BU;2015;
20;T11BU;2015;1273
21;T11BU;2015;
22;T11BU;2015;
23;T11BU;2015;5681
24;T11BU;2015;
25;T11BU;2015;
26;T11BU;2015;2696
27;T11BU;2015;1380
28;T11BU;2015;939
29;T11BU;2015;
30;T11BU;2015;163510
31;T11BU;2015;
32;T11BU;2015;91328
33;T11BU;2015;29386
34;T11BU;2015;
35;T11BU;2015;261463
36;T11BU;2015;20150
37;T11BU;2015;6862
38;T11BU;2015;10251
39;T11BU;2015;163869
40;T11BU;2015;89829
41;T11BU;2015;42416
42;T11BU;2015;
43;T11BU;2015;
44;T11BU;2015;
45;T11BU;2015;400417
46;T11BU;2015;8773
47;T11BU;2015;23486
2;T11BU;2016;604
3;T11BU;2016;2514
4;T11BU;2016;80503
5;T11BU;2016;
6;T11BU;2016;75863
7;T11BU;2016;2639
8;T11BU;2016;10161
9;T11BU;2016;
10;T11BU;2016;1687
11;T11BU;2016;28220
12;T11BU;2016;60136
13;T11BU;2016;
14;T11BU;2016;24597
15;T11BU;2016;399156
16;T11BU;2016;1526
17;T11BU;2016;432730
18;T11BU;2016;24836
19;T11BU;2016;
20;T11BU;2016;1038
21;T11BU;2016;
22;T11BU;2016;
23;T11BU;2016;5954
24;T11BU;2016;
25;T11BU;2016;
26;T11BU;2016;2123
27;T11BU;2016;1137
28;T11BU;2016;1317
29;T11BU;2016;
30;T11BU;2016;146840
31;T11BU;2016;
32;T11BU;2016;77188
33;T11BU;2016;26193
34;T11BU;2016;
35;T11BU;2016;238321
36;T11BU;2016;17378
37;T11BU;2016;6260
38;T11BU;2016;10707
39;T11BU;2016;162317
40;T11BU;2016;88802
41;T11BU;2016;36970
42;T11BU;2016;
43;T11BU;2016;
44;T11BU;2016;
45;T11BU;2016;404282
46;T11BU;2016;7125
47;T11BU;2016;19830
2;T11BD;2011;979
3;T11BD;2011;901
4;T11BD;2011;21160
5;T11BD;2011;
6;T11BD;2011;70045
7;T11BD;2011;
8;T11BD;2011;15926
9;T11BD;2011;
10;T11BD;2011;1961
11;T11BD;2011;9568
12;T11BD;2011;58271
13;T11BD;2011;2792
14;T11BD;2011;6672
15;T11BD;2011;227198
16;T11BD;2011;
17;T11BD;2011;215711
18;T11BD;2011;
19;T11BD;2011;
20;T11BD;2011;
21;T11BD;2011;
22;T11BD;2011;204891
23;T11BD;2011;3329
24;T11BD;2011;
25;T11BD;2011;4081
26;T11BD;2011;
27;T11BD;2011;952
28;T11BD;2011;2111
29;T11BD;2011;
30;T11BD;2011;108660
31;T11BD;2011;5790
32;T11BD;2011;51892
33;T11BD;2011;28307
34;T11BD;2011;13859
35;T11BD;2011;
36;T11BD;2011;13346
37;T11BD;2011;3024
38;T11BD;2011;2891
39;T11BD;2011;100780
40;T11BD;2011;42847
41;T11BD;2011;12437
42;T11BD;2011;43
43;T11BD;2011;47532
44;T11BD;2011;24930
45;T11BD;2011;250739
46;T11BD;2011;6650
47;T11BD;2011;25017
2;T11BD;2012;1238
3;T11BD;2012;1054
4;T11BD;2012;21585
5;T11BD;2012;
6;T11BD;2012;75647
7;T11BD;2012;
8;T11BD;2012;14848
9;T11BD;2012;
10;T11BD;2012;2010
11;T11BD;2012;9718
12;T11BD;2012;53225
13;T11BD;2012;2718
14;T11BD;2012;6281
15;T11BD;2012;245554
16;T11BD;2012;2567
17;T11BD;2012;229178
18;T11BD;2012;
19;T11BD;2012;
20;T11BD;2012;
21;T11BD;2012;
22;T11BD;2012;237355
23;T11BD;2012;3256
24;T11BD;2012;
25;T11BD;2012;3526
26;T11BD;2012;
27;T11BD;2012;1004
28;T11BD;2012;1952
29;T11BD;2012;
30;T11BD;2012;112190
31;T11BD;2012;5987
32;T11BD;2012;
33;T11BD;2012;25151
34;T11BD;2012;15509
35;T11BD;2012;
36;T11BD;2012;13820
37;T11BD;2012;3163
38;T11BD;2012;3234
39;T11BD;2012;126425
40;T11BD;2012;39552
41;T11BD;2012;12586
42;T11BD;2012;41
43;T11BD;2012;54179
44;T11BD;2012;21443
45;T11BD;2012;230318
46;T11BD;2012;5945
47;T11BD;2012;24222
2;T11BD;2013;1274
3;T11BD;2013;1323
4;T11BD;2013;27969
5;T11BD;2013;
6;T11BD;2013;75478
7;T11BD;2013;146
8;T11BD;2013;14422
9;T11BD;2013;
10;T11BD;2013;1785
11;T11BD;2013;11117
12;T11BD;2013;51782
13;T11BD;2013;2132
14;T11BD;2013;5749
15;T11BD;2013;257998
16;T11BD;2013;2432
17;T11BD;2013;185406
18;T11BD;2013;
19;T11BD;2013;
20;T11BD;2013;
21;T11BD;2013;
22;T11BD;2013;251422
23;T11BD;2013;6566
24;T11BD;2013;2196
25;T11BD;2013;3265
26;T11BD;2013;
27;T11BD;2013;777
28;T11BD;2013;2642
29;T11BD;2013;
30;T11BD;2013;111090
31;T11BD;2013;5458
32;T11BD;2013;24229
33;T11BD;2013;22206
34;T11BD;2013;13927
35;T11BD;2013;
36;T11BD;2013;20339
37;T11BD;2013;3226
38;T11BD;2013;4494
39;T11BD;2013;127444
40;T11BD;2013;40654
41;T11BD;2013;11800
42;T11BD;2013;39
43;T11BD;2013;
44;T11BD;2013;17450
45;T11BD;2013;217486
46;T11BD;2013;5753
47;T11BD;2013;21515
2;T11BD;2014;1657
3;T11BD;2014;1442
4;T11BD;2014;27121
5;T11BD;2014;
6;T11BD;2014;72717
7;T11BD;2014;
8;T11BD;2014;12048
9;T11BD;2014;
10;T11BD;2014;1625
11;T11BD;2014;8877
12;T11BD;2014;46087
13;T11BD;2014;2072
14;T11BD;2014;6363
15;T11BD;2014;243313
16;T11BD;2014;2654
17;T11BD;2014;253288
18;T11BD;2014;
19;T11BD;2014;
20;T11BD;2014;
21;T11BD;2014;
22;T11BD;2014;255886
23;T11BD;2014;5348
24;T11BD;2014;2333
25;T11BD;2014;3342
26;T11BD;2014;
27;T11BD;2014;932
28;T11BD;2014;2794
29;T11BD;2014;
30;T11BD;2014;93370
31;T11BD;2014;5035
32;T11BD;2014;22073
33;T11BD;2014;19312
34;T11BD;2014;13914
35;T11BD;2014;
36;T11BD;2014;17080
37;T11BD;2014;2708
38;T11BD;2014;4078
39;T11BD;2014;120783
40;T11BD;2014;42337
41;T11BD;2014;11368
42;T11BD;2014;49
43;T11BD;2014;
44;T11BD;2014;18992
45;T11BD;2014;200785
46;T11BD;2014;5873
47;T11BD;2014;22272
2;T11BD;2015;1387
3;T11BD;2015;1369
4;T11BD;2015;24674
5;T11BD;2015;
6;T11BD;2015;67136
7;T11BD;2015;1181
8;T11BD;2015;10628
9;T11BD;2015;
10;T11BD;2015;1362
11;T11BD;2015;6895
12;T11BD;2015;41421
13;T11BD;2015;1662
14;T11BD;2015;5985
15;T11BD;2015;242962
16;T11BD;2015;2341
17;T11BD;2015;271836
18;T11BD;2015;
19;T11BD;2015;
20;T11BD;2015;
21;T11BD;2015;
22;T11BD;2015;234726
23;T11BD;2015;4207
24;T11BD;2015;2112
25;T11BD;2015;2999
26;T11BD;2015;
27;T11BD;2015;712
28;T11BD;2015;3129
29;T11BD;2015;
30;T11BD;2015;86150
31;T11BD;2015;
32;T11BD;2015;20063
33;T11BD;2015;16186
34;T11BD;2015;11998
35;T11BD;2015;
36;T11BD;2015;15185
37;T11BD;2015;1924
38;T11BD;2015;3478
39;T11BD;2015;115302
40;T11BD;2015;42493
41;T11BD;2015;10153
42;T11BD;2015;34
43;T11BD;2015;
44;T11BD;2015;21379
45;T11BD;2015;192984
46;T11BD;2015;5856
47;T11BD;2015;20607
2;T11BD;2016;1216
3;T11BD;2016;1250
4;T11BD;2016;24566
5;T11BD;2016;
6;T11BD;2016;56525
7;T11BD;2016;
8;T11BD;2016;8837
9;T11BD;2016;
10;T11BD;2016;1088
11;T11BD;2016;6095
12;T11BD;2016;39881
13;T11BD;2016;1328
14;T11BD;2016;5300
15;T11BD;2016;252292
16;T11BD;2016;1986
17;T11BD;2016;253851
18;T11BD;2016;
19;T11BD;2016;
20;T11BD;2016;
21;T11BD;2016;
22;T11BD;2016;214053
23;T11BD;2016;4467
24;T11BD;2016;2126
25;T11BD;2016;2657
26;T11BD;2016;
27;T11BD;2016;772
28;T11BD;2016;4285
29;T11BD;2016;
30;T11BD;2016;74250
31;T11BD;2016;
32;T11BD;2016;25826
33;T11BD;2016;14369
34;T11BD;2016;10708
35;T11BD;2016;
36;T11BD;2016;13535
37;T11BD;2016;1764
38;T11BD;2016;3542
39;T11BD;2016;113299
40;T11BD;2016;42221
41;T11BD;2016;9569
42;T11BD;2016;39
43;T11BD;2016;
44;T11BD;2016;27204
45;T11BD;2016;200659
46;T11BD;2016;4714
47;T11BD;2016;17637
2;T11FR;2011;337
3;T11FR;2011;737
4;T11FR;2011;29128
5;T11FR;2011;1588
6;T11FR;2011;14837
7;T11FR;2011;
8;T11FR;2011;2518
9;T11FR;2011;
10;T11FR;2011;196
11;T11FR;2011;9063
12;T11FR;2011;9991
13;T11FR;2011;1667
14;T11FR;2011;17794
15;T11FR;2011;204976
16;T11FR;2011;1785
17;T11FR;2011;638033
18;T11FR;2011;1919
19;T11FR;2011;27906
20;T11FR;2011;425
21;T11FR;2011;5493
22;T11FR;2011;105692
23;T11FR;2011;
24;T11FR;2011;
25;T11FR;2011;5479
26;T11FR;2011;
27;T11FR;2011;269
28;T11FR;2011;1574
29;T11FR;2011;88
30;T11FR;2011;25590
31;T11FR;2011;13234
32;T11FR;2011;99613
33;T11FR;2011;9246
34;T11FR;2011;36226
35;T11FR;2011;
36;T11FR;2011;1888
37;T11FR;2011;
38;T11FR;2011;3313
39;T11FR;2011;43350
40;T11FR;2011;104970
41;T11FR;2011;10913
42;T11FR;2011;436
43;T11FR;2011;3360
44;T11FR;2011;24058
45;T11FR;2011;142715
46;T11FR;2011;2760
47;T11FR;2011;8983
2;T11FR;2012;465
3;T11FR;2012;892
4;T11FR;2012;36318
5;T11FR;2012;1716
6;T11FR;2012;22194
7;T11FR;2012;
8;T11FR;2012;2284
9;T11FR;2012;
10;T11FR;2012;234
11;T11FR;2012;9766
12;T11FR;2012;9386
13;T11FR;2012;1603
14;T11FR;2012;20946
15;T11FR;2012;166053
16;T11FR;2012;1876
17;T11FR;2012;656566
18;T11FR;2012;2190
19;T11FR;2012;36911
20;T11FR;2012;398
21;T11FR;2012;5700
22;T11FR;2012;116767
23;T11FR;2012;
24;T11FR;2012;
25;T11FR;2012;4980
26;T11FR;2012;
27;T11FR;2012;359
28;T11FR;2012;1651
29;T11FR;2012;78
30;T11FR;2012;27630
31;T11FR;2012;14219
32;T11FR;2012;92139
33;T11FR;2012;10979
34;T11FR;2012;32211
35;T11FR;2012;
36;T11FR;2012;1537
37;T11FR;2012;
38;T11FR;2012;4160
39;T11FR;2012;50664
40;T11FR;2012;117878
41;T11FR;2012;12667
42;T11FR;2012;540
43;T11FR;2012;
44;T11FR;2012;23317
45;T11FR;2012;165232
46;T11FR;2012;3662
47;T11FR;2012;8892
2;T11FR;2013;563
3;T11FR;2013;893
4;T11FR;2013;35118
5;T11FR;2013;2363
6;T11FR;2013;21539
7;T11FR;2013;
8;T11FR;2013;2911
9;T11FR;2013;
10;T11FR;2013;207
11;T11FR;2013;10938
12;T11FR;2013;12006
13;T11FR;2013;2394
14;T11FR;2013;22835
15;T11FR;2013;184532
16;T11FR;2013;1556
17;T11FR;2013;654417
18;T11FR;2013;3058
19;T11FR;2013;37345
20;T11FR;2013;404
21;T11FR;2013;4789
22;T11FR;2013;140614
23;T11FR;2013;
24;T11FR;2013;
25;T11FR;2013;5541
26;T11FR;2013;
27;T11FR;2013;626
28;T11FR;2013;2065
29;T11FR;2013;97
30;T11FR;2013;21970
31;T11FR;2013;14498
32;T11FR;2013;100592
33;T11FR;2013;11796
34;T11FR;2013;36673
35;T11FR;2013;
36;T11FR;2013;2478
37;T11FR;2013;
38;T11FR;2013;4418
39;T11FR;2013;48041
40;T11FR;2013;135123
41;T11FR;2013;13043
42;T11FR;2013;661
43;T11FR;2013;
44;T11FR;2013;47142
45;T11FR;2013;207252
46;T11FR;2013;3658
47;T11FR;2013;8898
2;T11FR;2014;546
3;T11FR;2014;978
4;T11FR;2014;30064
5;T11FR;2014;2670
6;T11FR;2014;22316
7;T11FR;2014;
8;T11FR;2014;3239
9;T11FR;2014;
10;T11FR;2014;149
11;T11FR;2014;10753
12;T11FR;2014;15883
13;T11FR;2014;1979
14;T11FR;2014;23515
15;T11FR;2014;187938
16;T11FR;2014;1654
17;T11FR;2014;646457
18;T11FR;2014;3203
19;T11FR;2014;33362
20;T11FR;2014;345
21;T11FR;2014;5159
22;T11FR;2014;133261
23;T11FR;2014;
24;T11FR;2014;
25;T11FR;2014;5934
26;T11FR;2014;
27;T11FR;2014;430
28;T11FR;2014;2068
29;T11FR;2014;71
30;T11FR;2014;19730
31;T11FR;2014;14265
32;T11FR;2014;109767
33;T11FR;2014;12112
34;T11FR;2014;31219
35;T11FR;2014;
36;T11FR;2014;2282
37;T11FR;2014;
38;T11FR;2014;3839
39;T11FR;2014;56845
40;T11FR;2014;144204
41;T11FR;2014;9939
42;T11FR;2014;370
43;T11FR;2014;
44;T11FR;2014;41963
45;T11FR;2014;224947
46;T11FR;2014;3792
47;T11FR;2014;8088
2;T11FR;2015;393
3;T11FR;2015;910
4;T11FR;2015;29734
5;T11FR;2015;3660
6;T11FR;2015;23786
7;T11FR;2015;
8;T11FR;2015;4072
9;T11FR;2015;
10;T11FR;2015;135
11;T11FR;2015;10645
12;T11FR;2015;30254
13;T11FR;2015;1379
14;T11FR;2015;25526
15;T11FR;2015;201920
16;T11FR;2015;1520
17;T11FR;2015;642078
18;T11FR;2015;3440
19;T11FR;2015;31976
20;T11FR;2015;385
21;T11FR;2015;5780
22;T11FR;2015;145010
23;T11FR;2015;
24;T11FR;2015;
25;T11FR;2015;4486
26;T11FR;2015;
27;T11FR;2015;470
28;T11FR;2015;2077
29;T11FR;2015;38
30;T11FR;2015;37410
31;T11FR;2015;17522
32;T11FR;2015;120324
33;T11FR;2015;16835
34;T11FR;2015;30073
35;T11FR;2015;
36;T11FR;2015;2388
37;T11FR;2015;
38;T11FR;2015;2926
39;T11FR;2015;74441
40;T11FR;2015;174366
41;T11FR;2015;10811
42;T11FR;2015;308
43;T11FR;2015;
44;T11FR;2015;45904
45;T11FR;2015;617112
46;T11FR;2015;2230
47;T11FR;2015;6913
2;T11FR;2016;569
3;T11FR;2016;964
4;T11FR;2016;30342
5;T11FR;2016;4373
6;T11FR;2016;23793
7;T11FR;2016;
8;T11FR;2016;3605
9;T11FR;2016;
10;T11FR;2016;159
11;T11FR;2016;9836
12;T11FR;2016;37999
13;T11FR;2016;1545
14;T11FR;2016;25065
15;T11FR;2016;212609
16;T11FR;2016;1377
17;T11FR;2016;576270
18;T11FR;2016;4501
19;T11FR;2016;43383
20;T11FR;2016;412
21;T11FR;2016;4938
22;T11FR;2016;151464
23;T11FR;2016;
24;T11FR;2016;
25;T11FR;2016;3112
26;T11FR;2016;
27;T11FR;2016;500
28;T11FR;2016;2390
29;T11FR;2016;48
30;T11FR;2016;45160
31;T11FR;2016;21361
32;T11FR;2016;102264
33;T11FR;2016;18219
34;T11FR;2016;26125
35;T11FR;2016;
36;T11FR;2016;2168
37;T11FR;2016;
38;T11FR;2016;2815
39;T11FR;2016;64273
40;T11FR;2016;194717
41;T11FR;2016;10692
42;T11FR;2016;305
43;T11FR;2016;
44;T11FR;2016;46019
45;T11FR;2016;641539
46;T11FR;2016;3170
47;T11FR;2016;7400
2;T11FC;2011;84
3;T11FC;2011;
4;T11FC;2011;
5;T11FC;2011;
6;T11FC;2011;4312
7;T11FC;2011;
8;T11FC;2011;19
9;T11FC;2011;
10;T11FC;2011;
11;T11FC;2011;134
12;T11FC;2011;647
13;T11FC;2011;
14;T11FC;2011;
15;T11FC;2011;
16;T11FC;2011;
17;T11FC;2011;146563
18;T11FC;2011;
19;T11FC;2011;
20;T11FC;2011;
21;T11FC;2011;
22;T11FC;2011;
23;T11FC;2011;
24;T11FC;2011;
25;T11FC;2011;
26;T11FC;2011;
27;T11FC;2011;
28;T11FC;2011;3
29;T11FC;2011;0
30;T11FC;2011;
31;T11FC;2011;
32;T11FC;2011;
33;T11FC;2011;2695
34;T11FC;2011;
35;T11FC;2011;
36;T11FC;2011;3
37;T11FC;2011;
38;T11FC;2011;84
39;T11FC;2011;10365
40;T11FC;2011;34887
41;T11FC;2011;5520
42;T11FC;2011;1
43;T11FC;2011;
44;T11FC;2011;
45;T11FC;2011;
46;T11FC;2011;
47;T11FC;2011;
2;T11FC;2012;81
3;T11FC;2012;
4;T11FC;2012;
5;T11FC;2012;
6;T11FC;2012;11709
7;T11FC;2012;
8;T11FC;2012;24
9;T11FC;2012;
10;T11FC;2012;
11;T11FC;2012;178
12;T11FC;2012;1426
13;T11FC;2012;
14;T11FC;2012;
15;T11FC;2012;
16;T11FC;2012;
17;T11FC;2012;143465
18;T11FC;2012;
19;T11FC;2012;
20;T11FC;2012;
21;T11FC;2012;
22;T11FC;2012;
23;T11FC;2012;
24;T11FC;2012;
25;T11FC;2012;
26;T11FC;2012;
27;T11FC;2012;
28;T11FC;2012;5
29;T11FC;2012;0
30;T11FC;2012;
31;T11FC;2012;
32;T11FC;2012;
33;T11FC;2012;3618
34;T11FC;2012;
35;T11FC;2012;
36;T11FC;2012;3
37;T11FC;2012;
38;T11FC;2012;89
39;T11FC;2012;14117
40;T11FC;2012;43713
41;T11FC;2012;6323
42;T11FC;2012;7
43;T11FC;2012;
44;T11FC;2012;
45;T11FC;2012;
46;T11FC;2012;
47;T11FC;2012;
2;T11FC;2013;108
3;T11FC;2013;
4;T11FC;2013;
5;T11FC;2013;
